user,total_events,total_logons,total_logoffs,after_hours_events,weekend_events,unique_pcs_x,working_days,avg_events_per_day,first_login_hour,last_logout_hour,work_duration_hours,total_device_events,total_connects,total_disconnects,after_hours_device_events,weekend_device_events,total_email_events,total_email_sent,after_hours_email_count,weekend_email_count,attachment_email_count,average_email_size_kb,average_recipient_count,total_file_events,file_open_count,file_copy_count,file_write_count,file_delete_count,files_to_removable_media,files_from_removable_media,unique_files,unique_pcs_y,after_hours_file_activity,weekend_file_count,total_http_events,http_visit_count,http_download_count,http_upload_count,after_hours_http_count,weekend_http_count,unique_urls,unique_http_pcs,O,C,E,A,N
USER_1,-1.157207077524436,-1.1587128439165872,-1.0471298260774515,-0.4256135159234901,-0.2779272721714056,-0.2621773274712795,-2.2868609412460312,-0.5015467740385672,0.639929830417785,0.0291320162651086,-0.3510554097183362,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-0.5460932374381336,-0.5444795532142288,-0.6089297956391089,-0.2363182498722171,-0.8563981934793539,-0.9268514928855264,0.7888915249880678,-0.3465820874595968,-0.4854496054062423,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3532533241202136,-0.0919761453072653,-0.1907823180636075,-0.1296511262962396,-0.5216248004714202,-0.503165940887743,-0.251560000271624,-0.2863168198034424,-0.4340699957763034,-0.2329173851532168,-0.2885994629533973,0.0,-1.2422113234026178,0.8130871244803145,0.0987514707513038,-0.1873207454608963,1.3110988788730462
USER_2,1.3155080688853025,1.6013679963915215,0.8083353264939177,0.6722520692620465,2.699487315193269,0.0090113745785301,1.3636227857249947,0.7025187317527842,-2.617617128956901,2.3832343407183085,2.671901544179984,-0.0435705578038578,-0.0436732647881444,-0.043467283862671,-0.1408282184455682,0.0840845626883135,-0.8701980423894659,-0.8847275506206835,-0.4332212552055777,0.545948791920306,-0.89478957918279,-0.2901951502567014,0.7537171860114892,2.1657570268064816,1.829226347789436,2.3118148893334425,1.748288657596916,2.1698185237770016,2.0727944181155213,2.2874052475941813,1.199755920555888,-0.0594649705604135,0.0237053565365367,1.88424267280138,-0.9081555402081128,-0.9201562946733176,0.015380050029291,0.617033953597853,-0.4705292551867853,0.4742799619157221,-0.0378380479178974,0.0,1.2168522305029668,-0.1045213390488714,-1.6118153160519069,1.5409192126608795,0.2893970445671464
USER_3,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,-0.5658963406971976,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.2327364604959491,-1.3833293784068112,-0.8161257103180778,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.0080155810714737,-1.0188154313719957,-0.7522709733612,-0.2363182498722171,-0.8970478959888745,-0.0596702025173281,0.919186861031052,-0.3397791112498322,-0.4560382209946073,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3392201080538634,-0.0594649705604135,-0.1907823180636075,-0.1296511262962396,-1.014911649278247,-0.9991130480528349,-0.251560000271624,-0.2863168198034424,-0.742875530301229,-0.2329173851532168,-0.2388400176722014,0.0,-1.336790690860525,0.4460437390686401,-0.8015468380924913,0.4493992391102842,-0.5279644228775734
USER_4,-0.0631287488550477,-0.242793160302438,0.1843247245874751,0.4770759652290622,-0.1155228401333325,-0.2621773274712795,0.2428602379707324,-0.1634486700572999,-2.617617128956901,2.3832343407183085,2.671901544179984,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,1.4195586066450814,1.4215839983018863,0.8198580726230255,-0.2363182498722171,0.3834177330610246,-0.971911446314801,0.5630733875153097,-0.296920361128315,-0.2707464992013064,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3275257613319047,-0.0594649705604135,-0.1729083451802622,-0.1296511262962396,1.511169436305317,1.5405910001899477,-0.251560000271624,-0.2863168198034424,1.29357177845774,-0.2329173851532168,-0.0987278954330449,0.0,0.6493760257555241,0.1707612000098843,0.9090199487107194,-1.0969207234197258,-0.5279644228775734
USER_5,0.6360020217072295,0.96884947048758,0.1291025474276129,-1.0538366007796585,0.7912352387459093,-0.1022455288265199,0.7552088312298239,0.3375512476603954,0.639929830417785,-0.4416884486255313,-0.583590560018207,0.3218391400770324,0.322334443232494,0.3213409734102598,-0.182878914300297,0.2083465067632221,-0.9344350307581984,-0.9383627029212084,-0.821629607742857,0.1208036605113259,-0.5289422565971045,1.0101770124323928,-0.8749589099613965,0.7357714275139561,1.2909980130565146,0.3205947350162156,1.075559716878579,0.6202696637111199,0.4777454796651523,0.6147914614367268,1.2792774782652063,-0.0594649705604135,-0.1907823180636075,0.3912760697370113,-0.9530240498172996,-1.1515553667380167,2.2778063779895064,2.6731268182106174,-0.7964662489527808,0.1032911896828361,2.245203869128546,0.0,0.8385347606713383,0.4460437390686401,1.8093182575545144,-1.7336407079909064,0.6980777782895063
USER_6,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,0.0318304779038167,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,-0.1744569094258866,-0.4416884486255313,-0.1185202594184654,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.4092047720652852,-1.4043180885320183,-0.6135537045978859,-0.2363182498722171,-1.1635292791068428,1.2843664556261112,1.1058672493072628,-0.3356973255239734,-0.4383913903476262,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3392201080538634,-0.0594649705604135,-0.166950354219147,-0.1296511262962396,-1.3757803757901848,-1.361927912087518,-0.251560000271624,-0.2863168198034424,-0.572878742447536,-0.2329173851532168,-0.3141339151371687,0.0,0.7439553932134312,1.4554130489507446,1.4491989340169966,-1.0059607256238428,0.4937374114283264
USER_7,-0.0435040254708434,-0.2263641076815564,0.20641359545142,-0.5902933537013207,-0.0478543267841353,-0.2621773274712795,0.2908929185887723,-0.1610534246339994,-2.617617128956901,2.3832343407183085,2.671901544179984,4.003228129516043,3.997535808894277,4.008944440677469,0.5880505097030627,-0.127160742239031,-1.4080368268222172,-1.4093463840601923,-0.821629607742857,-0.2363182498722171,-1.2990282874719117,-0.5254848301203763,0.9341514562109998,5.686297215359679,4.779188204276432,6.1110818927333215,4.19207950347169,5.905717145305704,5.724039109511923,5.829198102637038,4.191169812032897,-0.0594649705604135,0.7088743170647757,-0.1296511262962396,-1.3757803757901848,-1.361927912087518,-0.251560000271624,-0.2863168198034424,-0.7503430894575928,-0.2329173851532168,-0.3036582424463907,0.0,-0.2964176488235468,0.5378045854215587,-0.9816064998612504,1.3589992170691136,-0.5279644228775734
USER_8,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,-0.4439112756765824,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.639929830417785,0.0291320162651086,-0.3510554097183362,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.2060634990975707,0.1795950028428571,-0.6921601568970972,-0.2363182498722171,-0.738965719562961,-1.5031625756064384,0.8139652161299078,-0.3465820874595968,-0.4854496054062423,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3532533241202136,-0.0919761453072653,-0.1907823180636075,-0.1296511262962396,0.2386323480790103,0.2611912164886963,-0.251560000271624,-0.2863168198034424,-0.6396475066691415,-0.2329173851532168,-0.2800879788921401,0.0,0.4602172908397099,0.8130871244803145,0.81899011782634,0.995159225885582,-0.1192836891552134
USER_9,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,-1.0538366007796585,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.639929830417785,-0.9125089135161714,-0.8161257103180778,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.0091835263145417,-1.0121110373344302,-0.821629607742857,-0.2363182498722171,-0.5763669095248786,1.5039161429911951,-0.266247463497513,-0.2452177419341038,-0.04721997767288,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.325186891987513,-0.0594649705604135,-0.1907823180636075,-0.1296511262962396,-1.014911649278247,-1.010967288879515,-0.1997765478908454,0.5449875728971362,-0.7964662489527808,-0.2329173851532168,-0.1399758566529835,0.0,-1.6205287932342465,-1.0221298025780574,0.0987514707513038,-1.3698007168073747,0.4937374114283264
USER_10,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,-1.0538366007796585,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.639929830417785,-0.9125089135161714,-0.8161257103180778,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.4086207994437512,-1.3976136944944528,-0.821629607742857,-0.2363182498722171,-1.305803237890165,-0.5609766176868595,0.248156575767728,-0.3465820874595968,-0.4854496054062423,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3532533241202136,-0.0919761453072653,-0.1907823180636075,-0.1296511262962396,-1.3757803757901848,-1.361927912087518,-0.251560000271624,-0.2863168198034424,-0.7964662489527808,-0.2329173851532168,-0.2663386584854939,0.0,-1.431370058318432,0.7213262781273959,0.4588707942888219,1.5409192126608795,-0.9366451565999332
USER_11,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,-0.5719955939482284,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.2327364604959491,-0.4416884486255313,-0.3510554097183362,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.2171589789067154,0.2097647760119024,-0.5164516164635662,-0.2363182498722171,-0.535717207015358,-1.3952849686683948,0.3815205859476102,-0.3465820874595968,-0.4854496054062423,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3532533241202136,-0.0919761453072653,-0.1907823180636075,-0.1296511262962396,0.2386323480790103,0.2611912164886963,-0.251560000271624,-0.2863168198034424,-0.6418438475974838,-0.2329173851532168,-0.2322927222404651,0.0,0.554796658297617,0.8130871244803145,-0.9816064998612504,1.449959214864997,-1.1409855234611133
USER_12,-0.1710647274681712,-0.3331529497172868,0.0628359348357783,0.0043838382741783,0.2363534292824927,-0.081384859438073,0.5150454281396247,-0.3723418293150172,0.2327364604959491,-0.4416884486255313,-0.3510554097183362,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.3351214484565697,0.3488809522913888,-0.2436409878957152,0.4609197656385099,-0.1179285978897294,-0.8598264922523493,-0.4280723294791302,-0.3241322659673736,-0.3883920368478467,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.325186891987513,-0.0594649705604135,-0.1907823180636075,-0.1135399759034586,0.3602734918470792,0.3834883616689267,-0.251560000271624,-0.2863168198034424,-0.1217503157660301,0.4886717677351013,-0.188425842847832,0.0,0.0818998210080815,0.9048479708332332,0.81899011782634,0.0855592479267524,0.2893970445671464
USER_13,0.8347023459722978,1.1002818914546326,0.3996912155109376,-0.02306280135546,-0.0478543267841353,-0.0883384159008887,0.2748820250494256,0.771032318979449,-2.617617128956901,2.3832343407183085,2.671901544179984,4.347410708017961,4.345394374368438,4.349432147465539,0.7983039889767064,-0.127160742239031,0.2119032253129101,0.233230155143382,-0.5996819777215545,-0.2363182498722171,0.1756525869012527,-0.4840383444103105,0.222172830268492,0.6500539272709218,0.3851273731781551,0.7548417948395602,0.4577474243821478,0.7476298439905075,0.6713872156222059,0.7185007517103685,1.5622806689366044,-0.0594649705604135,0.0058313836531914,-0.1296511262962396,0.2386323480790103,0.2611912164886963,-0.251560000271624,-0.2863168198034424,-0.3128319765318091,-0.2329173851532168,-0.2087224586862145,0.0,0.8385347606713383,0.5378045854215587,1.4491989340169966,0.0855592479267524,-0.7323047897387533
USER_14,-0.3574995996181118,-0.489228949615662,-0.1470083383716979,0.1111207701672166,-0.2237924614920479,-0.2621773274712795,0.1467948767346528,-0.4433712343591088,-2.617617128956901,1.9124138758276683,2.439366393880113,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-1.4086207994437512,-1.3875571034381045,-0.6597927941856573,-0.2363182498722171,-1.0438384883843654,1.715743099711654,-0.7377844994906548,-0.3363776231449499,-0.4413325287887897,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3368812387094716,-0.0594649705604135,-0.166950354219147,-0.1296511262962396,-1.3757803757901848,-1.361927912087518,-0.251560000271624,-0.2863168198034424,-0.6339370202554515,-0.2329173851532168,-0.3115149969644742,0.0,-0.1072589139077326,-0.8386081098722202,0.5489006251732014,0.722279232497933,-0.5279644228775734
USER_15,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,0.074525250661032,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.2327364604959491,0.0291320162651086,-0.1185202594184654,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,1.2455347654279696,1.2858200190411828,0.080032639218684,-0.2363182498722171,0.2546936751142094,-0.9879940197655248,-0.4224978218375852,-0.3465820874595968,-0.4854496054062423,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3532533241202136,-0.0919761453072653,-0.1907823180636075,-0.1296511262962396,1.1503007097933793,1.1777761361552646,-0.251560000271624,-0.2863168198034424,0.1049120680388939,-0.2329173851532168,-0.1969373269090892,0.0,0.8385347606713383,-0.8386081098722202,-0.9816064998612504,0.813239230293816,-0.7323047897387533
USER_16,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,0.0318304779038167,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.639929830417785,0.0291320162651086,-0.3510554097183362,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.2177429515282494,0.1913276924085969,0.422201902168192,-0.2363182498722171,0.658932383403331,0.3352020967491423,0.5340779825271197,-0.2955597658863621,-0.2648642223189794,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3368812387094716,-0.0594649705604135,-0.166950354219147,-0.1296511262962396,0.2386323480790103,0.2611912164886963,-0.251560000271624,-0.2863168198034424,0.2968722651760099,-0.2329173851532168,-0.2191981313769926,0.0,-1.2422113234026178,-1.572694880695569,1.6292585957857555,1.449959214864997,1.1067585120118664
USER_17,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,0.699698708891685,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,-0.1744569094258866,0.0291320162651086,0.1140148908814053,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,0.220662814635919,0.224849662596425,1.041805702644328,-0.2363182498722171,1.139953863099325,1.0434444644228118,-1.2384186409553044,-0.2595039919746095,-0.1089838849373137,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3275257613319047,-0.0594649705604135,-0.1073704446079958,-0.1296511262962396,0.2386323480790103,0.2611912164886963,-0.251560000271624,-0.2863168198034424,1.0506564717830829,-0.2329173851532168,-0.1668197679231023,0.0,0.1764791884659886,0.7213262781273959,-0.8015468380924913,0.5403592369061672,-1.1409855234611133
USER_18,-0.4212799506167757,-0.5426233706335272,-0.2187971686795188,0.0318304779038167,-0.2779272721714056,-0.2621773274712795,0.1147730896559596,-0.5015467740385672,0.2327364604959491,-1.3833293784068112,-0.8161257103180778,-0.3096676614474107,-0.3098606888031542,-0.3094733047908498,-0.182878914300297,-0.127160742239031,-0.6126661162930018,-0.6517498578152786,-0.2760083506071552,-0.2363182498722171,-1.2132122488407011,-1.7284148357279312,-0.5663164864022412,-0.3465820874595968,-0.4854496054062423,-0.2905093091715455,-0.292780101317221,-0.2924782949578242,-0.2968214641630618,-0.2968855553873796,-0.3532533241202136,-0.0919761453072653,-0.1907823180636075,-0.1296511262962396,-0.6540429227663093,-0.6362981840181516,-0.251560000271624,-0.2863168198034424,-0.3782829361964093,-0.2329173851532168,-0.2355663699563333,0.0,-0.2964176488235468,1.0883696635390705,-0.5314573454393527,-0.1873207454608963,0.6980777782895063
